2019-11-04 13:40:41,"b""The #TheNuclearDeal between #Iran and the international community died when #Trump pulled out, but that hasn't stopped #FakeNews #CNN from accusing Iran of breaching it. \n#Propaganda https://t.co/KsojcfeWpQ"""
2019-11-04 13:40:40,b'RT @AndyOstroy: It\xe2\x80\x99s truly fascinating that @realDonaldTrump always has evidence that could easily prove things but he only says \xe2\x80\x98we\xe2\x80\x99ll be\xe2\x80\xa6'
2019-11-04 13:40:40,"b'@HeathMayo @davidfrum 1. Yes, candidates should do this.\n2. But #Trump should be removed long before 2021.\n3. Chanting this at Trump is not about cathartic mob justice. That was Trump\xe2\x80\x99s supporters. Anti-Trump chanters are mocking him.\n4. He should be locked up.\n#bothsides\nhttps://t.co/E0wqRIDJ46'"
2019-11-04 13:40:40,b'#Trump brings everyone down. \xf0\x9f\x98\x95 https://t.co/BtIu37ghTZ'
2019-11-04 13:40:37,b'RT @nunes_uber: Looks like that all that as*-kissing of Trump from Kevin McCarthy &amp; Devin Nunes is really paying off for the people of Cali\xe2\x80\xa6'
2019-11-04 13:40:29,b'RT @AndyOstroy: @realDonaldTrump BULLSHIT. We know something is 100% true the nanosecond you deny it. More than \xe2\x80\x9ca few\xe2\x80\x9d Repub senators know\xe2\x80\xa6'
2019-11-04 13:40:29,b'RT @QAnon_Report: Dear Democrat\xe2\x80\x99s:\n\nWe hate Obama like you hate #Trump. However WE hated  Obama because he hate\xe2\x80\x99s America.\n\nYou hate Trump\xe2\x80\xa6'
2019-11-04 13:40:25,b'RT @JerusalemVow: Democrat #California:\n\xe2\x96\xb6\xef\xb8\x8fDrugs\n\xe2\x96\xb6\xef\xb8\x8fFeces\n\xe2\x96\xb6\xef\xb8\x8fHomelessness\n\xe2\x96\xb6\xef\xb8\x8fCrime\n\xe2\x96\xb6\xef\xb8\x8fIllegals\n\nList of State Governor &amp; Representatives of Cali\xe2\x80\xa6'
2019-11-04 13:40:23,"b""RT @caracal: In any crisis there's a bell curve that looks like a wave about to crash on a beach.\n\nThe high point of the wave drops suddenl\xe2\x80\xa6"""
2019-11-04 13:40:21,"b'@RadioFreeTom I watched a video of a Trump rally.  Folks were partying, dressing up, and having a good time in a stadium...  for free !!  \n\nHow many, just went for the free food and an opportunity to socialize. #maga #trump #usa\n\nPoor people being shmoozed by a braggart.   It made me sad.'"
2019-11-04 13:40:20,b'RT @Eatinfrenzy: @RepAdamSchiff So Eric Ciaramella is your #FakeWhistleblower huh? Why not have him testify? Your entire operation is falli\xe2\x80\xa6'
2019-11-04 13:40:18,"b'RT @GrantSwanson88: Of the last 4 Presidents, who do you respect the least/who has done the most harm to our citizens, our country, and the\xe2\x80\xa6'"
2019-11-04 13:40:17,b'RT @AndyOstroy: Woman calls 911. She sees a robbery in a store across the street. Police arrive. Catch robbers. Store owner testifies again\xe2\x80\xa6'
2019-11-04 13:40:14,b'RT @AndyOstroy: @realDonaldTrump Man calls 911. He sees a robbery in a store across the street. Police arrive. Catch robbers. Store owner t\xe2\x80\xa6'
2019-11-04 13:40:10,"b'#morningjoe   The Choice is not GOP vs DEMS~\nIt\'s a lot simpler but least recognized~\n\nDoes America want a Dictatorship~\n{TRUMP: ""I can do whatever I want,\nbreak Laws n u can\'t}\n\nOr A Democracy {The Constitution}\nRuled by Law applied to ALL~\n\n#Trump #impeach #GOP #MondayMorning https://t.co/bA0Toa2oSY'"
2019-11-04 13:40:09,"b'""Richard Spencer"" is trending...because thinking for yourself takes too long, so building a false narrative around one person is the fastest way to call every #MAGA #Trump supporter a racist...'"
2019-11-04 13:40:08,b'RT @QAnon_Report: Dear Democrat\xe2\x80\x99s:\n\nWe hate Obama like you hate #Trump. However WE hated  Obama because he hate\xe2\x80\x99s America.\n\nYou hate Trump\xe2\x80\xa6'
2019-11-04 13:40:05,"b'RT @ouchinagirl: .@SpeakerPelosi \xe2\x80\x98if there is collateral damage for some who do not share our views, so be it.\xe2\x80\x99\n\nSince President @realDonal\xe2\x80\xa6'"
2019-11-04 13:40:03,"b""RT @XWIGs: Author who Clinton ally sought to silence speaks out: Russiagate was 'designed to assist Clinton campaign' \n\n#MAGA #KAG #TRUMP20\xe2\x80\xa6"""
2019-11-04 13:39:57,"b""#Trump: This #impeachment is a sham because you won't let me participate\n\nAlso Trump: I won't participate in this impeachment because it is a sham.\n\nWhich one is it?"""
2019-11-04 13:39:56,"b'@realDonaldTrump But booed loudly when @realDonaldTrump shows up at many public events. #Donald is too afraid to go among the public, have a burger, or a motorcade\n#Trump is a MINORITY president despised by most'"
2019-11-04 13:39:55,"b'@dpakman .@SimonMarksFSN @LBCNews @mrjamesob @ShelaghFogarty\n\nUK Foreign Minister Johnson was in Riyadh 2 wks before Khashoggi\xe2\x80\x98s planned murder.\n\nGot \xc2\xa314k off Saudi in food, travel &amp; accom (see MPs\xe2\x80\x99 Register)\n\n#Trump = #Brexit = =BorisJohnson \n#GeneralElection2019 \n#GE2019'"
2019-11-04 13:39:50,"b"".\n'#Trump is using his fund-raising ability to pay off \xe2\x80\x94 #Bribe \xe2\x80\x94 those #Republicans who will be part of the jury by promising to raise money for them. \n\nBush\xe2\x80\x99s chief ethics adviser is calling him out for it.'\n\n#Bribery #FollowTheMoney #Impeachment\n\nhttps://t.co/CK6cGkqT1m"""
2019-11-04 13:39:49,"b'RT @No_Democrats: Watch ""ALERT: Joe Biden Makes UNBELIEVABLE CLAIM About Impeachment and EVERYONE Sees Right Through His LIES""  https://t.c\xe2\x80\xa6'"
2019-11-04 13:39:47,b'@JoyceWhiteVance @maddow Add it to the list of shit stains #Trump has singlehandedly put on American history.'
2019-11-04 13:39:39,b'#Trump to take imminent action on cases of three military members accused of war crimes https://t.co/6FiMQZOyix #FoxNews'
2019-11-04 13:39:37,b'RT @jfinn6511: Meet the same-sex married couples whose children are being denied US citizenship. Did you think the #Trump war on #LGBTQ had\xe2\x80\xa6'
2019-11-04 13:39:35,"b'RT @AndyOstroy: @realDonaldTrump Your #whistleblower crisis, which is gonna eventually bring you down in the most humiliating, disgraced ma\xe2\x80\xa6'"
2019-11-04 13:39:34,b'RT @cassandra17lina: #MondayMood - I remember my Dad\xe2\x80\x99s long descent through the darkness of #Alzheimers and how we worked to make the world\xe2\x80\xa6'
2019-11-04 13:39:30,b'RT @AndyOstroy: Woman calls 911. She sees a robbery in a store across the street. Police arrive. Catch robbers. Store owner testifies again\xe2\x80\xa6'
2019-11-04 13:39:20,"b'My Column: \xe2\x80\x9cWith stocks at all-time highs, the market is already chuckling.\xe2\x80\x9d  https://t.co/bjMUfhUjm8 #trump #impeachment'"
2019-11-04 13:39:19,b'RT @tsmfotpinc: EveryDAY! #ImpeachmentVote #FakeNews #FakePresident #fake #FakeWhistleblower #FakeandTrue #RetweeetPlease #true #Trump #Imp\xe2\x80\xa6'
2019-11-04 13:39:15,"b""RT @Emolclause: #BREAKING:#CNN's #ErinBurnett reports that #GOP Senators are planning to come out with an announcement CONDEMNING #Trump-#Z\xe2\x80\xa6"""
2019-11-04 13:39:14,"b'RT @zeusFanHouse: \xe2\x80\x98Get Your Act Together\xe2\x80\x99:#Trump Threatens To Pull Federal Support As California Fires #Rage\n\n\xe2\x80\x98Governor of CA,#GavinNewsom,\xe2\x80\xa6'"
2019-11-04 13:39:13,b'RT @AndyOstroy: @realDonaldTrump Let me make this reality perfectly clear to you: what YOU (an accused criminal and traitor) say about the\xe2\x80\xa6'
2019-11-04 13:39:11,"b""@AndyOstroy @realDonaldTrump Why #DonaldTrump won't resign.\n1. #Trump's a #Narcissist.\n2. Pseudo #Evangelicals claim he's chosen by god.\n3. He believes he's chosen by god.\n4. Nixon was smart enough to resign. Knew what #Impeachment would do. \n5. He's not as smart as Nixon.\n6. No idea what #Congress can do!"""
2019-11-04 13:39:10,b'RT @AndyOstroy: @realDonaldTrump You\xe2\x80\x99re acting like a fucking mob boss. A thug. A common criminal who sounds like he\xe2\x80\x99s putting out a contra\xe2\x80\xa6'
2019-11-04 13:39:05,b'RT @AndyOstroy: It\xe2\x80\x99s truly fascinating that @realDonaldTrump always has evidence that could easily prove things but he only says \xe2\x80\x98we\xe2\x80\x99ll be\xe2\x80\xa6'
2019-11-04 13:39:05,"b'RT @ouchinagirl: .@SpeakerPelosi \xe2\x80\x98if there is collateral damage for some who do not share our views, so be it.\xe2\x80\x99\n\nSince President @realDonal\xe2\x80\xa6'"
2019-11-04 13:38:54,b'RT @SgtTim911: BREAKING #Military News: Action by @realDonaldTrump is imminent -- likely by Veterans Day -- in the cases of #ClintLorance #\xe2\x80\xa6'
2019-11-04 13:38:53,b'@realDonaldTrump @dbongino @foxandfriends #Trump broke the law  ! \nAsking a foreign country to investigate a political opponent is ILLEGAL  !\n#ImpeachTrump \n#ImpeachAndRemove \n#CrookedTrump https://t.co/k4pv0xQzYV'
2019-11-04 13:38:49,b'RT @AndyOstroy: It\xe2\x80\x99s truly fascinating that @realDonaldTrump always has evidence that could easily prove things but he only says \xe2\x80\x98we\xe2\x80\x99ll be\xe2\x80\xa6'
2019-11-04 13:38:49,"b'RT @South_Vape_Ad: If you have the resources, you should ABSOLUTELY be in DC this Saturday at noon. \n\nThis Saturday could make all the diff\xe2\x80\xa6'"
2019-11-04 13:38:40,b'RT @AndyOstroy: It\xe2\x80\x99s truly fascinating that @realDonaldTrump always has evidence that could easily prove things but he only says \xe2\x80\x98we\xe2\x80\x99ll be\xe2\x80\xa6'
2019-11-04 13:38:40,"b'Watch ""Hannity: Pelosi doesn\'t really have the votes to impeach Trump""  https://t.co/PfOcmE2WUE Pelosi and Schiff are coward.  @realDonaldTrump  @CSPANWJ #tcot #Trump #pjnet #facebook #CrookedHillary #TCOT #breaking #fakenews #POTUS'"
2019-11-04 13:38:36,b'RT @JerusalemVow: Democrat #California:\n\xe2\x96\xb6\xef\xb8\x8fDrugs\n\xe2\x96\xb6\xef\xb8\x8fFeces\n\xe2\x96\xb6\xef\xb8\x8fHomelessness\n\xe2\x96\xb6\xef\xb8\x8fCrime\n\xe2\x96\xb6\xef\xb8\x8fIllegals\n\nList of State Governor &amp; Representatives of Cali\xe2\x80\xa6'
2019-11-04 13:38:30,"b""RT @TrumpWillWinnn: We agree.\nThis is a power grab by the Democratic party because they know they can't win LEGALLY.\nIf we don't stop the D\xe2\x80\xa6"""
2019-11-04 13:38:27,"b'Impeachment Inquiry Is Legal, Judge Rules, Giving Democrats a Victory  https://t.co/ugfTQhWqy5 #benladen #trumpthekidswerecrying #isis #trump #Idlib #bidladen #Baghdadi  #LockHimUp #boos #trumpbooed #anonymous https://t.co/GhKcnTYY43'"
2019-11-04 13:38:23,"b""RT @confunctionist: Which money?\n\nThe Feds manage 57% of California's forests.\n\nInstead, take away the tax cuts #Republicans gave the rich\xe2\x80\xa6"""
2019-11-04 13:38:23,"b'RT @alexmjordan: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8#JordansViewExpress 214\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n#Patriots, 1 year from today we MUST vote to keep America great, or become the socialist hellh\xe2\x80\xa6'"
2019-11-04 13:38:22,"b'#President #Trump #touring the #country, when he noticed a #man in the #crowd who bore a striking resemblance to #himself. ""Intrigued he asked: \'Was your #mother at one time in service at Trump Tower?\' ""\'No Mr. President,\' he replied, \'but my #father was.\'"" #NYC #London #Boston https://t.co/ZPMLFoNugD'"
2019-11-04 13:38:21,"b""WHILE AMERICA WAS TIED N-2-A RACIAL COUP CUZ YA CDNT CRIT BLACK POTUS THE MANIPULATED  POTUS &amp; FLOTUS PUPPETS DIVISIVELY TRANSFORMED R CULTURE AS NONE OTHER CD! WER SEE'G THE REAL RESULTS &amp; BABE IT AINT PRETTY! #TRUMP IS FIX'G BUT NEEDS PATRIOT WARRIORS NOT NEUTERED EMPTY-SUITS! https://t.co/VdwathzCNq"""
2019-11-04 13:38:18,"b'Watch ""ALERT: Joe Biden Makes UNBELIEVABLE CLAIM About Impeachment and EVERYONE Sees Right Through His LIES""  https://t.co/xq1EeK2PvI Biden does the crime and blames Trump for his crimes.  @realDonaldTrump  @CSPANWJ #CrookedHillary #facebook #pjnet #Trump #tcot'"
2019-11-04 13:38:09,b'RT @Herbsistah: @WayneAllenJones @cscardina @dmmf7 @rhonda_harbison @TanyaLa82446356 @Kokomothegreat @realDonaldTrump @ProblemChildFil @dog\xe2\x80\xa6'
2019-11-04 13:38:07,"b""RT @joyceramgatie: TIME TO IMPEACH PELOSI &amp; her GANGS\n#FoxNews \nhttps://t.co/oPsbbl0sVO\nSen. Kennedy: There's no due process in impeachment\xe2\x80\xa6"""
2019-11-04 13:38:03,b'RT @AndyOstroy: @realDonaldTrump Man calls 911. He sees a robbery in a store across the street. Police arrive. Catch robbers. Store owner t\xe2\x80\xa6'
2019-11-04 13:38:03,"b'#TWGRPS\n.@FCC .@AjitPaiFCC\nNow a complicit, #Trump Hating #MSMedia is pushing #Impeachment like candy-flavored crack, purposefully #duping #Americans into\xc2\xa0falsely thinking .@POTUS actually did something illegal &amp; somehow deserves being removed from office.\nhttps://t.co/V8V820cwy8'"
2019-11-04 13:38:02,b'RT @JerusalemVow: Democrat #California:\n\xe2\x96\xb6\xef\xb8\x8fDrugs\n\xe2\x96\xb6\xef\xb8\x8fFeces\n\xe2\x96\xb6\xef\xb8\x8fHomelessness\n\xe2\x96\xb6\xef\xb8\x8fCrime\n\xe2\x96\xb6\xef\xb8\x8fIllegals\n\nList of State Governor &amp; Representatives of Cali\xe2\x80\xa6'
2019-11-04 13:37:56,"b""RT @confunctionist: Which money?\n\nThe Feds manage 57% of California's forests.\n\nInstead, take away the tax cuts #Republicans gave the rich\xe2\x80\xa6"""
2019-11-04 13:37:54,"b'RT @ClintEastwoodLA: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\nMelania Stormborn of the House Trumpgaryen, First Lady of Her Name, the Unburnt, Queen of the Americas and the Fir\xe2\x80\xa6'"
2019-11-04 13:37:54,"b'""Biggs on push to censure Schiff over \'parody\' reading of Trump Ukraine call""  https://t.co/Gr5rt5jXEM Schiff must be removed from Congress. @ @realDonaldTrump #Fact #foxnews #POTUS #fakenews #breaking #tcot #Trump #TCOT #pjnet #facebook #CrookedHillary'"
2019-11-04 13:37:53,b'RT @zeusFanHouse: #Obama Judge #MichaelSimon Blocks Pres #Trump\xe2\x80\x99s Order\xe2\x80\x93Sticks US #Taxpayers w Medical Bills from Broke #Migrants\n\nToo many\xe2\x80\xa6'
2019-11-04 13:37:51,"b'RT @amjoyshow: #Trump reportedly wants to read the edited notes of his call with the Ukrainian president in a ""fireside chat"" reminiscent o\xe2\x80\xa6'"
2019-11-04 13:37:50,"b'#Trump atleast tries to discredit and fire the intelligence services but Boris Johnson is a whole different level of stupidity, he could never do that. https://t.co/hpMvPo2Wil'"
2019-11-04 13:37:49,"b'RT @RalphCWunder: I wanted to be the first to welcome you to Florida, President #Trump, but our friend Sen. Joe #Gruters beat me to it!  (J\xe2\x80\xa6'"
2019-11-04 13:37:49,b'RT @pollsofpolitics: Will you be Voting for @realDonaldTrump for #POTUS in the #2020Election??\n\nPlease vote and retweet to spread poll!! Th\xe2\x80\xa6'
2019-11-04 13:37:48,"b'RT @AndyOstroy: @realDonaldTrump Look at you. You\xe2\x80\x99re pathetic. All day and all night all you ever do is tweet this angry BULLSHIT. Laziest,\xe2\x80\xa6'"
2019-11-04 13:37:45,"b""@JoeBiden You won't take back the White House Joe. I know by now, you know that, but there is some good money involved in the campaign itself.... so why not, right? Elizabeth Warren won't beat Trump either. Nope, I am a Libertarian and I can see who is going to win by a landslide. #Trump"""
2019-11-04 13:37:44,"b""#HillaryClinton is the face of evil of the #Democrat Party &amp; @realDonaldTrump was gifted us by God to save #America from the Hell that would have been wrought. Without #Trump we'd have #Hillary. They're still trying to destroy our country. We have to stop them. https://t.co/4J5clk4x3r"""
2019-11-04 13:37:44,"b""RT @confunctionist: Which money?\n\nThe Feds manage 57% of California's forests.\n\nInstead, take away the tax cuts #Republicans gave the rich\xe2\x80\xa6"""
